Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,2728.9011695968384,1935.4546434658937,1589.5396871658486,1.3174735739636154,1.148617326528399,3.4256806141886615e-28,-2.1300580138682513e-08,3.4578842641032757e-19
Cycle_2,763.22288163439214,684.60683190362647,573.06164235738208,1.2430643397668717,1.5173631846619118,-1.7967278345129084e-08,-2.1206716139268176e-08,-5.1464223718681803e-10
Cycle_3,1985.1075107735369,887.61065495888579,1037.4621586396377,1.9511739004713911,1.069754032516123,6.047072582154077e-08,3.5905523350252333e-08,2.0397719450233032e-08
Cycle_4,1548.0175149625038,973.16282708603262,1018.866445383681,1.4471596437444412,1.0326783948137745,4.5119740419722667e-10,2.560480485417776e-08,1.4211377782610698e-08
Cycle_5,2237.0516293466744,1309.6547719088821,1046.5568200619709,1.6469634150058159,1.2959977197586046,-1.658033498475338e-09,-2.1080984487005342e-08,-5.1464223716112259e-10
Cycle_6,1798.5759076977686,1206.4418645520138,770.35763381845322,1.4923731325608716,1.4996256232489886,3.3017013311001102e-28,-2.1068305627953217e-08,3.2780583977365887e-19
Cycle_7,714.34866105865365,645.49970250968386,608.0634995834622,1.2617578417584947,1.0877179261120402,-2.8908503277166288e-08,-2.6284371765606077e-08,-2.2992970517665976e-08
Cycle_8,2942.3204693582175,1871.5054733937141,1425.4804692664238,1.5446108638337743,1.4255947571068517,8.3747403898714564e-28,-2.1053592645807886e-08,1.659704018364073e-18
Cycle_9,1981.7442474269958,1487.9362959309565,1298.7422017682584,1.3719243515746615,1.2373518230606961,-1.658033498475338e-09,-2.1025235281300185e-08,1.00974195868e-19
Cycle_10,1088.2569686495885,1414.9052752686491,1256.6443273294246,0.98788773305732058,1.1764477724364188,-1.7314020556487013e-08,-1.9826597817348168e-08,-5.1464223718498655e-10
Cycle_11,572.14940826549298,616.66369979782303,583.97177316738669,1.1556368653382365,1.2393044569605352,-2.4847416820096824e-08,-2.7278236680055093e-08,-2.5251691902255526e-08
Cycle_12,511.59531503904441,650.53854657261718,540.32838673558081,0.99192898622445713,1.4914767752929821,-2.4335860695443261e-08,-2.639283952881038e-08,2.0024152523375001e-08
Cycle_13,1890.1102461692183,1095.4787110587797,970.95451167392798,1.6457746289302095,1.1757099682908685,-2.6723435863087193e-08,-2.4661630995728066e-08,-2.0287222062781003e-08
Cycle_14,1259.3306037078557,793.89146162573206,865.17144787755751,1.4990988202581017,1.0269558135827044,2.7852143274847362e-28,-1.9817919410736768e-08,3.0215658235316913e-19
Cycle_15,1553.4792137604907,762.94910882243857,772.81205083205032,1.7893991440398269,1.129024853547401,-1.6581525956227859e-08,-1.9480599159214992e-08,-5.1464223718452033e-10
Cycle_16,1091.0903017576841,649.81916257137004,685.28363546782532,1.9474209480427782,1.0094956266775306,-1.658033498475338e-09,-1.9141950500465054e-08,-5.1464223716303245e-10
Cycle_17,479.49447397226584,495.52811079751172,525.01316044478494,1.1006092640141494,1.1476026638974552,1.9643546221592678e-08,2.1724232166836041e-08,4.0513871236414319e-09
Cycle_18,6333.3617693318329,4641.3473659409037,2148.2185274847043,1.5690736728183496,1.4368525570345125,-1.658033498475338e-09,-1.9006339044595104e-08,-5.1464223716075781e-10
