Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1014.6132352197794,720.92577603773486,625.33538944876545,1.4372838938099404,1.0958819233849999,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835393719e-08
Cycle_2,1553.2760440697796,1089.2244961657348,1028.4840933247654,1.4435479274399403,1.032866986245,2.4682581212200004e-28,-1.7375410421935394e-08,2.4682581212199997e-19
Cycle_3,1628.1885765697796,1188.3901299357349,1162.1708498800001,1.3765687041564336,1.0402670138549999,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483557323e-08
Cycle_4,1084.6149723297794,895.2793110417349,729.06564879476548,1.2259069933164337,1.176248859075,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835233844e-08
Cycle_5,1363.7090552497796,1359.4146779957348,1249.27307311,1.0078226255964335,1.105652476255,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483552835e-08
Cycle_6,1654.4505486897795,1647.3254220098286,1395.4150175499999,1.0084753364764336,1.194162928815,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483556201e-08
Cycle_7,1580.9977245497794,1350.0192194357348,1344.6237663300001,1.1754471468464336,1.0212938107249998,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835472254e-08
Cycle_8,1748.0004504297794,1302.3492771957349,1037.8897650547653,1.3468059164164337,1.2208772271549999,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835233844e-08
Cycle_9,1376.5685096197794,1245.3067651957349,1120.1680198500001,1.1116472076564337,1.129538172475,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835393719e-08
Cycle_10,1104.9034203297795,1129.9841298857348,1099.63034255,0.98670640179643354,1.0454882588449999,2.4682581212200004e-28,-1.7375410421935394e-08,2.4682581212199997e-19
Cycle_11,1496.6519282497795,1515.5284625198285,997.77441621476544,0.99342321961643365,1.4906582909900841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835393719e-08
Cycle_12,2234.4213705577586,1820.1903973998285,1702.82509757,1.2206477453764337,1.082728739045,2.4682581212200004e-28,-1.7375410421935394e-08,2.4682581212199997e-19
Cycle_13,1838.5178581897794,1836.9672997298285,1183.09777611,1.0029227822864337,1.5897704517100841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835472254e-08
Cycle_14,1122.8274198497795,1002.6563378557348,908.7299933437655,1.1313758498864337,1.0699698255349999,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835547984e-08
Cycle_15,1277.1388981497794,1253.8969574257349,823.94931098176551,1.0248783122564336,1.4858138578300841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483552835e-08
Cycle_16,1281.5355307097796,1169.3248588457348,742.27923884076552,1.1036660632264337,1.528575566610084,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835169331e-08
Cycle_17,947.8142133597795,851.76346274973491,765.21618992376546,1.1291534210464336,1.0706750082549998,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835538869e-08
Cycle_18,1314.2220393297794,1200.6792731957348,893.08088492576553,1.1016598898964336,1.3223581619800839,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835233844e-08
Cycle_19,1770.7420715797796,1347.3502532857349,927.31907493676556,1.3182488323164336,1.428013107960084,6.0584517521000002e-28,-1.7375410421935394e-08,6.0584517521000005e-19
Cycle_20,1356.5624992997796,1358.2711276257348,1041.2536725747655,1.0034347497664335,1.2922611056900841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483552835e-08
Cycle_21,1641.7097332697795,1109.686452435735,986.09899655476545,1.4963255313199404,1.094585591245,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483557323e-08
Cycle_22,1143.9575524397794,966.33012453473486,732.58678081476546,1.1961256055364335,1.2860169330600841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835570424e-08
Cycle_23,1574.9052251597795,1296.3652533157349,1041.9822319247653,1.2199289902464336,1.210828015455,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835346037e-08
Cycle_24,2375.1934564577587,1928.4251236998286,1051.8358386747655,1.2242475659964336,1.795582177970084,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483557323e-08
Cycle_25,1603.2028775997794,1345.1562604257349,1031.9567567247655,1.1962052637364335,1.2909088641500841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.982242483556201e-08
Cycle_26,1828.9939456897794,1362.5371888457348,763.94185325476553,1.3460567590264336,1.7275725481500841,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835472254e-08
Cycle_27,1572.6614942897795,1097.5100859357349,1038.2976967347654,1.4502402818699403,1.0312903717549999,-1.6190844951286053e-08,-1.7375410421935394e-08,-1.9822424835547984e-08
