Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,941.72996805999912,910.82271106899907,703.49497152900005,1.0339333402799999,1.2947110468900001,0,0,0
Cycle_2,1093.0354480499991,1020.6723216299991,832.413122208,1.07089751029,1.2261607781099999,1.37437099932e-28,0,1.37437099932e-19
Cycle_3,1008.3091717299991,954.91323533499906,875.80132044499999,1.0559170555199999,1.0903308924599999,1.1219355096499999e-29,0,1.12193550965e-20
Cycle_4,920.58404226799905,717.15803562199915,712.99697509199996,1.2836557586199999,1.00583601428,7.0120969353000001e-29,0,7.0120969352999998e-20
Cycle_5,970.58984520499905,747.96719542199912,576.10391941299997,1.2976369166299999,1.2983199214900001,1.1219355096499999e-29,0,1.12193550965e-20
Cycle_6,796.78566167399913,674.78461708399914,667.82800597599999,1.1807999789900001,1.01041677055,2.27191940704e-28,0,2.2719194070399999e-19
Cycle_7,743.67274582699906,644.88530346899904,628.26606556299998,1.1531860655299999,1.0264525474399999,7.0120969353000001e-29,0,7.0120969352999998e-20
Cycle_8,743.49957165099909,659.38262767799904,606.46817628999997,1.1275692449900001,1.0872501698499999,4.4877420385900001e-29,0,4.4877420385900001e-20
Cycle_9,738.17217706799909,712.76279854099914,596.50401994000003,1.03564913682,1.19490024327,2.52435489671e-29,0,2.52435489671e-20
Cycle_10,678.58773793399905,554.79027667999912,529.46097260199997,1.2231428099199999,1.04783979441,2.52435489671e-29,0,2.52435489671e-20
Cycle_11,855.03807192199906,700.51919097999905,694.65566936899995,1.2205776557300001,1.0084409036999999,2.80483877412e-30,0,2.80483877412e-21
Cycle_12,884.07840046899912,787.50981997899908,599.94011088499997,1.1226252397600001,1.3126473887800001,7.0120969353000001e-29,0,7.0120969352999998e-20
Cycle_13,933.93393394599912,670.07049833999906,518.14949229499996,1.39378458872,1.29319917959,7.0120969353000001e-29,0,7.0120969352999998e-20
Cycle_14,864.82055335999905,632.47978437699908,505.55090248800002,1.36734892517,1.2510704288400001,8.4846372917099999e-29,0,8.4846372917100001e-20
Cycle_15,683.15182334699909,663.22740578499906,529.28969009599996,1.0300416077300001,1.2530518130099999,2.80483877412e-28,0,2.8048387741199999e-19
Cycle_16,736.38892601399914,585.43881146899912,491.82814572400002,1.25784097601,1.1903320632600001,8.4846372917099999e-29,0,8.4846372917100001e-20
Cycle_17,669.04185408191722,599.78049542399913,541.64051161400005,1.11547784429,1.1073405378000001,2.52435489671e-29,0,2.52435489671e-20
Cycle_18,937.16031001699912,768.85626153099906,551.04297840300001,1.21890183758,1.3952745823199999,1.1219355096499999e-29,0,1.12193550965e-20
Cycle_19,724.14385589699907,599.1835716359991,543.62866235000001,1.2085509185800001,1.1021927523899999,5.8971735225900007e-28,0,5.8971735225899999e-19
Cycle_20,764.35727442899906,634.23914662899904,606.40315602800001,1.2051562545300001,1.04590343952,1.37437099932e-28,0,1.37437099932e-19
Cycle_21,904.45370351899908,862.52558738699906,681.74537433800003,1.04861086644,1.26517262875,7.0120969353e-31,0,7.0120969353000001e-22
Cycle_22,1178.9601980599991,1082.0716253199992,775.64804200200001,1.0895398885500001,1.39505493049,1.1219355096499999e-29,0,1.12193550965e-20
