Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1252.897449202173,777.31655191802156,578.01271196803316,1.6260796723565145,1.2553522557423542,4.3787375807283814e-09,1.9091410873812321e-08,5.874228371887657e-08
Cycle_2,3350.2931362726285,2082.5964761938899,1727.7331446845487,1.5210550166050374,1.2833708835159334,7.2927505507286518e-28,-2.504169836748127e-08,1.7839946099559816e-09
Cycle_3,1347.4414400656631,1317.6461645699235,505.76225953748411,1.0432615485200831,2.4105089296700184,2.8380678370631162e-08,5.0435964482826327e-08,4.48216065516848e-09
Cycle_4,919.27443553870808,636.08331858594443,614.76368749298456,1.2918849140625692,0.97023731275454095,2.1406999805906428e-08,7.0331363903754644e-08,1.7839946101333678e-09
Cycle_5,1411.9113222386991,1066.1310973985921,771.68459687659424,1.3347920644679583,1.3471459436444331,-2.2151988777497225e-10,-2.4734415839589806e-08,5.7401658728244536e-20
Cycle_6,3432.357948464758,2484.0759627344182,2679.6414404904417,1.3748455255246612,1.0891802270589244,-1.6131856260699899e-08,-2.4661504284691297e-08,-1.9519122915795594e-21
Cycle_7,1250.926245302699,1265.2565529183232,484.1830028721597,1.0254324222742115,2.178260189163459,3.0159200420887902e-08,3.8920695733036937e-08,2.0980070107263126e-08
Cycle_8,2306.552661186126,1483.2145152862547,1043.1139174223269,1.4794018372391111,1.3237113602192727,2.2210012643362773e-28,-2.4629525239510411e-08,1.7839946096427248e-09
Cycle_9,739.06393976182994,727.23367308295099,594.48526477414941,1.0101460499696731,1.1519000197606288,1.0571991988816973e-27,4.1514584814917552e-08,2.5588443550536836e-08
Cycle_10,2922.686440599372,1725.4825411859761,1236.9479482244494,1.6829802468640604,1.3331656301342576,-2.2151988777497225e-10,-2.4613895871498757e-08,9.2181968617398731e-20
Cycle_11,1739.005175974449,1045.7382023254193,914.33510473096601,1.8756232716493226,1.09669634497758,-2.2151988777497225e-10,-2.454332793741063e-08,8.5928562575626243e-21
Cycle_12,3755.637039474972,2163.9046100860978,1999.3425277483857,1.5196133926043189,1.2716287735833625,3.4942122967610936e-28,-2.4500219675695283e-08,1.7839946097993521e-09
Cycle_13,1290.3849831055877,886.67561270280305,503.33373332230002,1.4851397343057038,1.5950655406434915,1.0791950132460857e-08,6.5573737052860588e-08,2.5379706829078243e-08
Cycle_14,837.44623893144944,821.10729231300547,721.08856362437587,1.0145222152143265,0.99778251395631745,-2.3849856737980869e-08,-2.7891419472450417e-08,-2.0180277778984135e-08
Cycle_15,1020.4462863528667,767.4356876135048,660.36200118918191,1.2994948299481117,0.99126985126556177,-2.2151988777497225e-10,-2.4334426206763626e-08,8.9292312474512822e-21
Cycle_16,1070.3098095533696,874.40079784086458,546.33474192999893,1.1368156729473307,1.3805446021310397,-2.731405115362645e-08,-2.9272030095983545e-08,-2.2737704438881539e-08
Cycle_17,1767.0867995869094,1221.0929913789105,1033.6476303143056,1.4677956316048595,1.1591256107035599,1.00974195868e-28,-2.416486633693924e-08,1.7839946095890354e-09
Cycle_18,933.32424144465233,612.74345878195641,613.14162765786068,1.2942732971905737,0.98424130646210117,2.7733062531650914e-08,2.1685142013618385e-08,1.4262612313798788e-08
Cycle_19,1808.8018312689524,1232.000983878519,806.67630935184116,1.7127792181429062,1.4263066635833981,-2.2151988777497225e-10,-2.4120576274212066e-08,1.2353576755895125e-20
Cycle_20,1183.2045166427947,582.9456979463946,508.09273732850824,2.1165706329539811,1.0032577788177917,-2.371199733344024e-08,-2.7773586616206147e-08,-2.0864539034593594e-08
Cycle_21,1624.5283046790892,1043.7776888466365,899.5663074024543,1.6009451912604207,1.1357222913844487,-2.7096652228259642e-08,-2.8988698572103144e-08,-2.2593952358721773e-08
Cycle_22,2846.000317797243,1758.0789701612798,1124.2073716257257,1.5802387225567358,1.442092349749923,-2.2151988777497225e-10,-2.4046717624973912e-08,4.2299063572185431e-20
Cycle_23,2990.3815800542516,2269.5362716765117,1653.8588156993314,1.0864419098175162,1.616608404803944,3.0741604604643443e-08,-2.9376314741852888e-08,1.7839946099980896e-09
Cycle_24,2833.7423941128745,1474.6587191866054,1419.6174175318383,1.9054035860243346,1.0300080856423648,6.0569281656544646e-09,4.8436928928259048e-08,1.7839946103266601e-09
Cycle_25,2353.2358695189505,1850.4547781168262,1019.7732212815436,1.1879462843463295,1.6815575627484809,-2.0012406667152916e-08,-2.602869357356066e-08,-2.01289127048715e-08
Cycle_26,6565.3577023243724,4539.4820328069009,4027.2021535920417,1.4034479379312383,1.0474698295244567,1.00974195868e-28,-2.4014993321728651e-08,1.7839946095891152e-09
Cycle_27,2727.7758701976582,2085.3783485431995,1664.4933332896826,1.0746846664372165,1.4604688765577394,-2.3672469127863474e-08,-2.7746339568264413e-08,-2.0770828037325045e-08
Cycle_28,946.83852083739885,762.54333099782002,455.8505281864542,1.1692882011527554,1.5082583068023951,-2.7051535978898345e-08,-2.8706679657900655e-08,-2.3368310012124963e-08
Cycle_29,1532.6617239065051,912.26835136038267,875.81463779694195,1.7958724858003787,1.0097249319468149,8.9597690413068004e-09,2.0576604007212637e-08,1.7839946110533481e-09
Cycle_30,4720.7094686017181,3365.1224203111096,3414.6322505801027,1.5648831197777058,1.0910530108035621,2.8286238346666655e-28,-2.3950264076428432e-08,1.7839946096897744e-09
Cycle_31,1034.0283171257981,898.12922944443199,823.1988850637556,1.0871870208867329,1.0469016480233295,-2.2151988777497225e-10,-2.2721362858022771e-08,5.5571755443904781e-21
Cycle_32,2162.8763124534526,1303.4318847737331,1102.3677667306551,1.6445593242428629,1.0728339098495179,2.2899973811524401e-28,-2.2716505843713629e-08,1.7839946096521406e-09
Cycle_33,3243.2317013273441,2694.7415456533759,1792.3744385477046,1.1128905940730249,1.5256397401482424,-1.6078731815105015e-08,-2.2701919168152512e-08,-1.5170123828379772e-21
Cycle_34,612.85390161567659,515.77580718390539,374.26136614484034,1.262598248679959,1.4493954092263148,1.3737375905889314e-08,4.6468474671850085e-08,1.7839946104587066e-09
Cycle_35,1236.4882622988898,1032.7535817038502,967.57760799382436,1.1680376541128963,1.0542912022583057,6.6056374972715854e-08,3.1073941891129795e-08,2.4803649792853635e-08
Cycle_36,1148.5643004024196,654.92478288999393,514.05022865740125,1.5591357364392939,1.2152523149519936,-2.1841349693005874e-08,-2.6534910260948229e-08,-1.7836156745399914e-08
Cycle_37,3637.568791713371,2373.2597737240126,2165.2274056403453,1.4128044293036395,1.1287011632768533,-2.2151988777497225e-10,-2.2656183034959756e-08,9.2572766262784748e-20
Cycle_38,1648.1476670961092,1254.1102297859729,1027.9279672993518,1.490715624688808,1.0889085873983713,-1.6188275588373005e-08,-2.258518227968319e-08,-1.3993960158761413e-08
Cycle_39,2159.3358723775564,1270.0469667834109,1075.8824340545998,1.7321252292716016,1.0352222978515717,1.7849329342713096e-28,-2.2439816065443124e-08,1.7839946095934993e-09
Cycle_40,1625.3380161883763,1663.219306549438,865.17144787755751,1.0610347435675418,1.7742121127395456,3.0214656969497949e-08,2.1421567121854434e-08,1.7839946102830972e-09
Cycle_41,790.09459673893923,868.70842884254307,707.04617335877015,0.96362066923930967,1.0185237771648252,5.1780242167405523e-08,3.1683411072883839e-08,2.1085694375528976e-08
