Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1532.5008748621117,1458.791747471739,1144.2395626616753,1.1029510458468579,1.1285789630322318,-1.689265171482096e-08,-2.7541381486381724e-08,-1.9102798070558305e-08
Cycle_2,7773.2467243938891,5758.6168005260843,4741.5071803593601,1.4034479379312383,1.0918863230430573,-1.1216438630907938e-09,-2.4929430742624201e-08,9.2480840664873779e-20
Cycle_3,1388.860094421643,1346.7028586890576,810.37112155109355,1.0946908758649192,1.5073588339725741,-1.6874313490950332e-08,-2.7488739281565043e-08,-1.789846033408382e-08
Cycle_4,1152.0373392772176,617.0632636645953,527.20493949560273,1.9258747231521445,1.0425843048251053,8.907338505569366e-08,3.924892295033267e-08,7.1332912086006752e-09
Cycle_5,755.93671243288634,794.66303943235039,634.05937683575871,1.0252579555265964,1.2851911282850013,-1.1216438630907938e-09,-2.481842070583984e-08,7.1325798109760925e-20
Cycle_6,722.17046166874343,768.63805370182808,525.31894574160174,1.0415146719682897,1.4108105766437309,-1.1216438630907938e-09,-2.4736389869146475e-08,1.0753988325024852e-20
Cycle_7,763.41095997700154,549.93983726594263,603.70171839546811,1.3122412818597711,0.98043479025781188,1.9614006808103543e-08,2.7594156948339635e-08,1.3419301811053025e-08
Cycle_8,1055.2835805886421,785.2342888713132,614.42094189877253,1.3762865182035942,1.2468631203100602,-2.4395620942033235e-08,-2.9916008759086076e-08,-1.9883558305110912e-08
Cycle_9,2268.3316203470908,1699.5439313071697,1034.8748403503803,1.3692103560638984,1.4681686293376495,-1.6828577953591719e-08,-2.7459276444895549e-08,-1.9470041630238055e-08
Cycle_10,805.13354811145098,674.07121482313187,552.04215243010594,1.3153152312406176,1.1717236332185439,2.2606377482389826e-28,-2.9158053254834027e-08,3.0870597579295719e-09
Cycle_11,2054.7768267515476,1357.1943217004061,1127.5779047541187,1.5061865419158416,1.1035754319384119,-1.1216438630907938e-09,-2.4632104066567239e-08,6.8808754943041395e-20
Cycle_12,2001.2797784835063,954.83954014421465,913.05209774493301,1.8763316397443128,1.0535160304246132,-2.8153317641801873e-08,-3.1026565056687396e-08,-2.2386972203142666e-08
Cycle_13,1022.3558851153533,723.01353062582132,438.01112633638007,1.3277101780888565,1.4989449912282169,6.5671890185996106e-08,6.0175030930521316e-08,2.566135066310091e-08
Cycle_14,1955.8949432159723,956.30448758097543,945.74001545316673,1.7979290836648307,1.0373661681433735,-2.7690182848145893e-08,-3.098382483835185e-08,-2.2330672716717466e-08
Cycle_15,3581.807678108763,2697.0872317199373,1850.6651121640061,1.173691405557808,1.4851769201542842,9.2932210254089448e-28,-2.4586037674394902e-08,3.0870597585720022e-09
Cycle_16,3530.5989507609165,1961.2837171468807,1618.6149953146999,1.811069622588579,1.2426191536645839,9.169029533626096e-28,-2.4434569683194969e-08,3.0870597585572486e-09
Cycle_17,2878.0384061308696,1637.5688897803104,1507.6896117561878,1.7893527121577912,1.0122468266296327,2.3201167749994563e-28,-2.4402294897911553e-08,3.0870597579390088e-09
Cycle_18,2076.0450210328631,836.06934929405611,865.17144787755751,1.9569526112521267,1.0588180569036298,-2.2515046012770032e-08,-2.9046630391811378e-08,-1.7746579766016676e-08
Cycle_19,3693.6872871757701,2297.9025678345029,1801.9038774780984,1.6109568563414673,1.2927952614807712,1.5844230871102484e-27,-2.4259205544012431e-08,3.0870597585884854e-09
Cycle_20,713.69044934584031,684.3656554560423,363.16146637663633,1.0024879526788002,1.4743614685420128,-2.2469406486039213e-08,-2.8830187408361503e-08,-1.6524115933761279e-08
Cycle_21,1286.8552271700396,956.02342472802718,972.77747317455032,1.1565322649069549,1.0785861909653118,-1.1216438630907938e-09,-2.4105988437326261e-08,4.3300946259825652e-20
Cycle_22,1246.4250879212052,1386.2175108765769,505.1564376092399,1.0068874628046274,1.9958675404211592,3.4639099081492297e-08,3.7480274260475731e-08,1.0751763417877954e-08
Cycle_23,4910.3702284096944,3272.5839101714168,3953.9758183239737,1.4881649027952857,1.1109351543344381,1.00974195868e-28,-2.4096705417715849e-08,3.0870597578484102e-09
Cycle_24,926.06826296785016,745.72852890646504,537.12820405148523,1.2388304959087515,1.3323895156304884,-2.2136078652814455e-08,-2.8527308138470816e-08,-3.3846360712760774e-21
Cycle_25,814.76899896294015,647.78928602862788,528.59098486219955,1.3418216089449926,1.1636580280248121,3.882194680111466e-08,4.0627273917103796e-08,-2.1504100637263673e-08
Cycle_26,2676.4640133723356,1475.8342205184952,1169.8743718061871,1.7333751978102772,1.2271328875837735,-1.1216438630907938e-09,-2.4047582604897036e-08,6.9440028067965965e-20
Cycle_27,1436.539828347142,855.99210052899832,542.62806836716868,1.5418671294880593,1.5735493242042244,-2.2061185235606841e-08,-2.8477635693053155e-08,-1.7639584291779234e-08
Cycle_28,1077.4930093810278,696.08115034513116,718.97547432331214,1.6392451674698014,1.0214824527699748,-1.1216438630907938e-09,-2.4034256898521656e-08,7.1585533650416722e-20
Cycle_29,1548.0175149625038,1426.2963584504957,475.28458231228115,1.1479411191085982,2.3891407358626391,-1.1216438630907938e-09,-3.1029834895873701e-08,-2.1814177515697034e-08
Cycle_30,952.80832297650988,836.90054325148935,742.08330909747531,1.1546845289330567,1.1411017895184616,2.4425910189283211e-28,-2.4028751599845208e-08,3.0870597579574409e-09
Cycle_31,3130.4757409178324,1821.1128271982691,1717.9474868779907,1.7872570766460871,1.0264644580538809,5.2931472779033639e-28,-2.3853958911042171e-08,3.0870597582185711e-09
Cycle_32,2753.2604482255874,1987.3624843845698,1292.156442504875,1.3497415639987451,1.4232408320539536,1.8195140993914836e-28,-2.3799990283990458e-08,3.0870597579268472e-09
Cycle_33,3720.7845187762073,2422.6758489303384,2192.4171425019254,1.6115979669277247,1.0713683611428193,-1.1216438630907938e-09,-2.3709700891809335e-08,4.5295751825188128e-20
Cycle_34,1990.8164940800561,992.69384883751832,771.87771952637081,1.7750510201873679,1.2737685128202383,-1.6567113662842233e-08,-2.7076768040244895e-08,-1.9492299671445571e-08
Cycle_35,587.66838269909499,439.00452791454438,517.99359366728697,1.0663757358618877,0.98835671356730892,-2.7612128485083385e-08,-3.094385476656828e-08,-2.2914306950077021e-08
Cycle_36,2329.0338791437885,1582.6983642767173,1044.8015788731366,1.5539586270731669,1.3348831260183824,-1.1216438630907938e-09,-2.3691393989111646e-08,7.1260057125703088e-20
Cycle_37,1253.5277868388157,845.33399447868544,665.63541876985937,1.583356092524651,1.3325837397485278,8.0078250070963805e-28,-2.3663154076479962e-08,3.0870597584936235e-09
