file,cycle_idx,Pulse Interval,Time to Peak (TTP),Systolic Peak,Diastolic Peak Time,Diastolic Peak,Notch Time,Dicrotic Notch Depth,Systolic Area,Diastolic Area,Area Under Curve,Reflection Index (RI),Stiffness Index (SI),Fall Time,Inflection Point Index,Volume,Systolic Volume Index,Diastolic Volume Index
Synthetic_Subject_19,1,76.717979101174521,17.682663159361635,0.91030481997203505,45.750268430204279,0.49814958526106395,35.877664689726821,0.53419769595284095,21.602500053922743,12.682232634259854,33.762126672894745,0.55276710002320684,27.386293438528696,57.992259492619525,45.01439993736544,31.416745417550988,19.988148015199343,6.0922616837881094
Synthetic_Subject_19,2,88.805740011460784,19.101581141214272,0.85503886709507038,46.744901891583595,0.52427650599069398,38,0.55196414677248229,21.629745375774899,13.804609285188118,35.895518987372363,0.62853863735998494,27.387830098736167,73.644189143895176,71.44179036404536,31.30602795131442,18.376837351430222,7.6990685870387949
Synthetic_Subject_19,3,71.203192186386417,20.013837707904585,0.86016567103392216,41.375030108840512,0.48720721531023781,39.268662030322531,0.54130327524198174,21.524943107556108,9.3994419217508103,31.683383406617462,0.57590389332641312,20.841826856131483,50.16799142593365,55.480973844057274,27.072710289648331,18.746901018818676,4.404121955263423
Synthetic_Subject_19,4,76.745810825240213,17.597283319602333,0.82015185995769324,42.523152595271902,0.49357110941542454,35.089285060250944,0.57298038128184481,20.256179440890715,10.479653341767378,29.445050995891293,0.63253945669854494,27.293302203747615,58.053450215742856,53.83186182481154,24.222451126578814,16.088448549755263,4.9156124479101448
Synthetic_Subject_19,5,64.428072599487834,17.570983550682037,0.8169151392254651,24.475013972228822,0.64070707714501818,34.112621822980621,0.34395141504651033,17.975045376499221,6.7003879845908711,25.869661716181952,0.74376521718654676,6.8874016690468451,43.739052374538787,55.981860399007324,17.111058151793017,15.173155376168456,4.0058800214209587
Synthetic_Subject_19,6,72.471878236595188,16.559929312463584,0.86167458017101373,41.580237849855777,0.41829557139943041,38.313393323146038,0.45153421165847857,19.63540100206712,8.9640516001052646,28.047090740603434,0.51071645316530789,27.228213826801081,53.370816569014536,67.56475000101068,24.128069271965288,16.325541455012079,3.7231298532940742
Synthetic_Subject_19,7,93.8376796150269,17.600204140768067,0.9427874207971142,42.570778784714683,0.65029931468031144,36.979154422860233,0.67154549890483239,24.819122006680182,17.633880479691161,45.263661160640517,0.69798792505579221,27.293486432107237,76.74023832291067,37.234634446257978,44.151470370223755,23.90698761300586,12.443780634109533
Synthetic_Subject_19,8,81.849084069409699,17.762915037387032,0.94154541467804931,46.862258261759557,0.56236875460002178,37.0523984804775,0.6225198521119869,29.220607877908698,11.103519216576743,37.304112961230551,0.56395429511867778,28.393783614809237,61.958312219042313,55.889538662454527,35.282209004989191,24.305537355912502,5.9265175012757139
Synthetic_Subject_19,9,82.026934767503363,20.887016063539541,0.91644906456689268,46.987309216266127,0.46978646414816838,37.659948294207716,0.58697968714520476,23.683999650147651,8.8250960199501964,33.574144367587316,0.52176478038627294,27.389627585716099,60.387397704848915,79.993440700957478,31.879016703246112,22.54867753239715,4.0070321708130718
Synthetic_Subject_19,10,74.74907541429846,17.654425629010117,0.81775994566108368,40.526718381787475,0.57114651306557662,37.139335583166755,0.60694450872212813,20.503984184127006,12.071662482594768,31.805537914807523,0.67792843071928999,23.975576616262622,54.687102086258868,51.246730997113346,24.528810306240057,16.287855584138818,6.4151121788505749
Synthetic_Subject_19,11,83.795943201539899,20.97726451121078,0.74015314561998147,47.826337888874157,0.39978548324932561,37.064102014370469,0.4681180377817547,19.740277585387165,8.3656325134421792,27.365315436990574,0.56484898967416175,27.337373912798334,62.955024664918383,90.113983747464715,18.323445284261922,14.501347396441343,2.8474720748754576
Synthetic_Subject_19,12,89.184789349112393,19.089858405867851,0.84814910668749854,45.889685308324495,0.55711827300985139,37.016629031442584,0.55196414677248229,20.43530166326584,14.868527212237646,35.578967467153824,0.64127487232274438,27.223476318820751,73.556074006793651,83.96787258211674,31.068428566377882,16.64044642930628,8.5984806374031066
Synthetic_Subject_19,13,81.722170467737627,17.65559413762529,0.88568005388184845,40.549677244296596,0.61826695349903471,34.004690590178377,0.64688405548729577,21.777858355996994,13.117447823334226,35.260558106590182,0.68508976613373662,23.07677468741571,62.053793436243787,79.219848669462635,32.563074592092939,19.322111855263394,8.2329219737237622
Synthetic_Subject_19,14,85.915180568827068,19.768424679561775,0.86410709634079363,42.398057460561319,0.64297021059519222,36.020537215362396,0.66836394520678577,22.443401498493067,16.702836020360074,38.254433353468009,0.72334834585391117,23.986322596511034,65.80464422451773,52.725672507340931,35.570308576108182,20.331934125994657,11.242554299930926
Synthetic_Subject_19,15,72.49198338699459,23.139524676444751,0.75486246548026104,41.581436860392088,0.46799615972541836,35.135558499775769,0.5177253665332695,16.43961588307932,9.9449940942325625,26.859778893618859,0.66478540645462048,18.957123758487391,48.893064961009806,55.223536315093149,16.699694305277305,12.492214288761458,4.5454195486981632
