file,cycle_idx,Pulse Interval,Time to Peak (TTP),Systolic Peak,Diastolic Peak Time,Diastolic Peak,Notch Time,Dicrotic Notch Depth,Systolic Area,Diastolic Area,Area Under Curve,Reflection Index (RI),Stiffness Index (SI),Fall Time,Inflection Point Index,Volume,Systolic Volume Index,Diastolic Volume Index
Synthetic_Subject_20,1,74.939972602900738,20.358209368733611,0.76275797577955362,46.119765761746365,0.29434283539350736,40.39742375609908,0.36664004669727285,18.705305143569298,5.8862708187948334,24.915045402511581,0.36570763964140562,25.630948207246313,53.991613440797238,54.147579544877523,17.921189953430005,14.284453603000214,1.0830743028551355
Synthetic_Subject_20,2,95.44248936105582,15.477927144631746,0.86193726556996897,42.879182697681287,0.52055114168289895,34.87354758195395,0.49812265557155394,19.029505073781973,13.393375124807529,31.71169210752274,0.61329278336991233,27.253064584720189,77.357302771689774,53.180171816929075,27.237127285607702,16.061386152148458,7.2921355663359595
Synthetic_Subject_20,3,91.492059037928456,19.276411074609285,0.77945803246366863,45.777977749407107,0.34547906502404385,36.902664639581289,0.32549287738457239,12.522923241798999,7.634064731347336,23.138114578202359,0.42118137198913064,26.884472407787342,69.314228323053499,73.696197481756286,16.777421876237636,11.091166447543589,2.2283264451397251
Synthetic_Subject_20,4,84.711342101529183,20.300224189021492,0.64854897605587802,47.005691381103631,0.43979073208432695,38.623063807159859,0.43984544446196128,16.888265319941102,13.599373588206403,31.262207708333339,0.6798103992756761,28.365360918400889,63.829070831097248,71.757702846250268,18.656496724233431,10.282066375794738,6.5664149054349963
Synthetic_Subject_20,5,68.38402568628365,17.964684318079911,0.8984280058019265,40.602890673746458,0.53787788654747803,38.025753671701779,0.42846607710046491,18.411442610959334,9.5580164698058798,28.155192719719345,0.57752563127712908,22.733521995579007,50.264215873259026,49.718799644282527,25.641061815110991,17.276610282480245,5.7257134457667185
Synthetic_Subject_20,6,67.348083281117766,17.955567631366627,0.7048433564512413,39.853826820533691,0.37293835364797678,38.793371320413073,0.42605710475046166,15.82620587574792,6.3839678277867673,22.34898084553182,0.56165637881830299,22.158699447172641,47.866274297406633,39.336827169463419,13.179964981456813,10.609145857666892,1.926315472110804
Synthetic_Subject_20,7,73.272411245973743,16.832969980934909,0.8622245901372273,41.523442374722173,0.51144615756360401,40.046938678292669,0.53816012468958729,20.808735072803156,11.613376329292596,32.646844825968536,0.5724008323542944,24.666206608690526,53.795147843067163,69.044329038621868,28.365704355753905,18.142024315174652,6.7878113498893011
Synthetic_Subject_20,8,76.221695944872209,21.651589789628272,0.6916977299465521,45.112628069332075,0.32283529905552755,43.000273506047016,0.37990065626015451,14.601979708893348,6.5709438182625828,21.653970039829069,0.50119672874009435,23.843840046765383,53.246422008018442,67.040097185271975,11.144835852761089,9.8239201978033037,1.7523031961409847
Synthetic_Subject_20,9,88.005882351381999,19.238247529639679,0.79938304588801012,45.792666393921529,0.48065686538246316,36.050131079519403,0.43651949992169703,17.045173356698754,11.036034893996872,27.982954350513602,0.61494065954083799,26.899537139004732,68.761148553885945,79.302660045034727,22.172554441115487,13.351200098055477,5.7232383968816665
Synthetic_Subject_20,10,76.158638508614985,23.514410160373608,0.69539049897468685,46.944941091452414,0.40107747004790512,40.242407965281743,0.43544454220910561,17.311532186125337,8.1216732657783588,26.689044837017917,0.63038896829868041,22.68390768660089,51.543921139880645,70.043510836598671,16.525476181471017,10.807034872734459,3.5928273481902528
Synthetic_Subject_20,11,65.567170829574138,16.860123195970388,0.85767896668202459,39.79065083790087,0.34973920272657122,34.951486403393339,0.26721559582005266,12.707902925170551,6.9596170227914964,22.884895147923295,0.38143744165949373,22.776303573262279,47.367356292883294,53.220040165269467,18.769005270909751,12.503485375147216,2.1238087659185267
Synthetic_Subject_20,12,86.054862248387295,22.447604046027536,0.88272581321361376,49.303232553434853,0.23452835674564923,42.319833062313144,0.32206247305800195,20.474541208704867,3.8564606166704545,24.436631000099357,0.24268421985658836,25.719737660982705,61.462863151205731,82.187667679956704,20.935342965715705,18.47803146273888,0.55379740455644189
Synthetic_Subject_20,13,78.370848770316272,16.929605644088252,0.89036797057571371,45.093395985505701,0.51636153133058749,38.279037019476561,0.57000466148389273,24.737534724210363,13.137658991525225,35.891613350075559,0.56486710028729525,27.312428660846788,61.09132290622906,40.499795945045165,32.841744947503408,21.472869789138226,7.0593630134212422
Synthetic_Subject_20,14,93.249497790329031,16.932593669256185,0.8943929814175795,43.912113603309116,0.56183819805168345,36.053504043795208,0.56267371652614773,21.271330161997486,15.009100200231137,35.849086681293883,0.62821585229736487,27.360473439029811,75.216613485000721,74.581521404183292,32.475131619237516,19.940256520926415,8.6956286695241811
Synthetic_Subject_20,15,96.563184015880864,19.6380168491803,0.761825863741175,47.10217128583848,0.5795672573875521,42.40247675042766,0.58144724418264893,22.689698134110742,16.212925693546577,39.264299541030674,0.76954438194242769,28.279711150618823,73.855307422473459,34.588759570389087,29.357009495759158,17.248623731692849,9.3097397013021279
Synthetic_Subject_20,16,85.802102240056854,19.671600206368435,0.76027318459432947,49.097740471157181,0.43078238567781785,57.535976349962986,0.4600342878900795,20.314676216336593,12.670705744459722,32.487642381294698,0.51289065584707916,29.038371713481268,66.526525560610423,82.537397950197473,24.958596016178603,15.190947776278888,6.1275110899517875
Synthetic_Subject_20,17,86.267932852626771,18.079207072189156,0.78307634503684487,46.151779917244596,0.48043117818850667,43.200359999774896,0.52237697979196906,21.524323417445753,12.765036796057748,33.311124500599298,0.60677743965854603,28.214575575762741,66.818107130202719,76.299950460327096,26.320695030439882,16.684589824765848,6.7410617482307327
