file,cycle_idx,Pulse Interval,Time to Peak (TTP),Systolic Peak,Diastolic Peak Time,Diastolic Peak,Notch Time,Dicrotic Notch Depth,Systolic Area,Diastolic Area,Area Under Curve,Reflection Index (RI),Stiffness Index (SI),Fall Time,Inflection Point Index,Volume,Systolic Volume Index,Diastolic Volume Index
Synthetic_Subject_14,1,106.99973833904346,22.405008973941012,0.93570214485633674,48.463193566490617,0.54705973211025771,40.436834925104421,0.57415127932375964,21.566766743065049,14.719208369817711,36.196957777853548,0.58005190253092376,25.926990059058145,75.875773339793753,53.507463087286808,33.270191873173559,19.875399992627298,8.3926538009111873
Synthetic_Subject_14,2,78.478422155120242,19.646019147235986,0.87025148248972684,44.745654070187584,0.57325939413765103,37.94174643577135,0.62881095132772102,20.854362069551897,12.781952824760571,33.515001737397036,0.67002299248101416,24.85391861094643,60.663752211844567,82.657109615055305,29.725201804813722,18.166863366303112,7.5676107736089921
Synthetic_Subject_14,3,76.291204483699261,16.987063468007271,0.86507117730739913,44.459639506376057,0.52865112121885427,40.516239359688456,0.57045810827239785,24.577427658224128,12.228278548608145,36.378023696836081,0.61877588655051152,26.960074710674721,55.717903901815433,49.711807279088042,31.767607919949725,20.808153887768007,7.0063883628790551
Synthetic_Subject_14,4,74.215599381114501,20.656846223929396,0.86601334169477917,40.913950123637491,0.53087383642301089,40.251037735560018,0.54750344910409732,20.846304526648794,9.2710306550249637,30.624861495803604,0.60563587688118381,22.143083335185871,51.96651611371739,52.686402925863703,25.852096462548246,17.555379193824663,5.3536228933681933
Synthetic_Subject_14,5,98.675122164976699,27.266014239762338,0.85721054439998889,51.360850736446288,0.63240823314669126,36.86479202994623,0.66339711645923771,21.086012274397731,17.290076485018847,39.39846642377973,0.73727625495738802,25.947742522672293,65.517691190934201,66.394045571274972,33.783704890139802,17.814197104404609,10.795747596346013
Synthetic_Subject_14,6,79.267612613587488,17.926697404552975,0.97313333368363719,45.524975081438299,0.53176215984944353,38.980517008268301,0.55579566377310585,24.268056882515911,13.210918895707904,37.055519239118347,0.56072565400140661,26.967686500979756,62.173934661044292,83.213304288079655,34.355471573230666,22.499363928840832,7.2017256901132454
Synthetic_Subject_14,7,76.356646446881939,17.934393675389384,0.88349881061752933,45.688995510215619,0.4935341171870869,38.986358321036398,0.49004740406354674,20.758303390869678,11.618893692834289,32.256047826034532,0.55398079904502961,27.01546736725756,56.157850234697236,73.703785636665941,29.914007926815081,18.812196413805101,5.5312606412942182
Synthetic_Subject_14,8,84.052027042327438,24.781849531243132,0.94485225227328551,35.182701752857881,0.85445289347943498,50.964114890126886,0.66888139300413496,27.240716479594152,13.031654295543181,44.089449871203939,0.92928575342014197,9.0079084366324604,61.089055105197943,79.143826827960766,42.109774978058624,31.967390485367179,10.600036826335279
Synthetic_Subject_14,9,75.382513264962213,20.66125120613566,0.93949489995947155,40.914237127532594,0.68057884313124994,40.292232557110069,0.60692326248435402,24.896455204275789,9.2505110412673517,33.147484056844753,0.72204080726778486,22.176866652164641,52.793481472544656,55.991655392155891,31.665250994224632,22.905004735521576,5.5062424322115966
Synthetic_Subject_14,10,88.095113329970445,26.779749028581133,0.77968027931250161,35.151656251802017,0.6909825929744865,26.980266737782568,0.43477169993515302,26.497238319634477,7.664858807586616,35.914225935211356,0.8572683806346536,8.6357907674045453,62.740006019397974,65.420823807062334,29.05881002053281,21.909853074384998,4.4894757229279438
Synthetic_Subject_14,11,88.108542187960239,15.888909782994606,0.96021197300849137,41.969074003649524,0.57252757101274432,37.114825149128244,0.61565844483205545,24.550779035604268,14.187656267657173,37.840941356290344,0.60481076330775874,26.888134773420404,71.555295335110742,50.688832721533522,34.71576762199809,22.396588617418129,8.1693021591996402
