Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1555.729405621717,969.42899668893995,728.61044666445389,1.146544645157114,1.1174110190835072,-1.439736793688137e-09,-2.9337008107133246e-08,-1.4420795719084885e-09
Cycle_2,16603.485080604954,15416.001775300942,13244.169877006809,1.1493898269320288,1.059159218822632,7.0071133340289916e-28,-2.9202856497251056e-08,4.5319849030473556e-19
Cycle_3,3420.1761457371736,2446.5155946567302,1954.5586282762781,1.5840462633891108,1.2490652750995042,2.4916754741033618e-28,-2.9168521248220766e-08,2.9421484479100516e-19
Cycle_4,5360.6185673994623,4151.3736313081208,3592.8771776714639,1.5192902438279927,1.1784374216536635,-1.439736793688137e-09,-2.9084852677352082e-08,-1.4420795718763908e-09
Cycle_5,14913.079216458093,11870.783375738269,9949.1011759296198,1.4927960130327202,1.282850642446332,2.7586031217745427e-28,-2.9042482049339832e-08,2.9669259085372004e-19
Cycle_6,1510.7182958157769,922.2624208056169,665.82489104845047,1.3274998412219901,1.1647466824380659,-1.439736793688137e-09,-2.9022087538598735e-08,-1.442079571973557e-09
Cycle_7,2063.2526913738884,1112.3955820567835,879.98490471237892,1.8865023580153641,1.0670792062565544,-1.439736793688137e-09,-2.8961846662397641e-08,-1.4420795719492157e-09
Cycle_8,2048.7786332898477,1242.5382549829392,1122.1151334186834,1.4075852710841432,1.0265930458102619,4.1050406373819976e-08,8.8320943407164508e-08,9.6202060354449223e-10
Cycle_9,2849.2809254508193,1889.1498604180074,1439.7152258808749,1.2721010100442069,1.3753452988412962,-2.3408924498116879e-08,-2.8945678050044053e-08,-1.8455741322228737e-08
Cycle_10,4065.1636739478172,2945.291787565784,2273.4637373676428,1.4804897427294106,1.0910665853976758,2.1879255505681195e-28,-2.88632750100773e-08,2.8069328859833961e-19
Cycle_11,4944.0444728562488,3795.5778337712618,3027.3860894018103,1.2923123607503149,1.216042146034009,-1.439736793688137e-09,-2.8693774035997417e-08,-1.4420795718758961e-09
Cycle_12,14737.051225744974,7896.490587986571,7284.5238779755546,1.4297213267507307,1.189927414642052,3.0316979944307909e-28,-2.8690384712133425e-08,3.0265275270620418e-19
Cycle_13,5138.3728729609484,3644.9187430280681,2587.1496797165032,1.3979717007907588,1.2503412414200898,-1.439736793688137e-09,-2.8613987805331715e-08,-1.4420795719693719e-09
Cycle_14,2001.4775295217191,883.14296356567831,728.37347227244027,2.2729199664100546,0.99189373924018664,-2.1868278933441396e-08,-2.9679528789014804e-08,-6.8516361097107883e-09
Cycle_15,13242.633149404326,12353.432512470981,10602.667996268025,1.1034078360297432,1.1571623677537766,-1.439736793688137e-09,-2.7963962254858436e-08,-1.4420795719688038e-09
Cycle_16,3222.9680550779931,2399.7570897499995,2150.8723189864713,1.6140785074304751,1.1573365183393871,-1.439736793688137e-09,-2.792983402409589e-08,-1.4420795719040893e-09
Cycle_17,5887.1690841617619,4176.4561172135636,4048.7275853230262,1.4554355646455295,1.0959226760878238,1.8520527492327469e-28,-2.7881918513597016e-08,2.6682851171438448e-19
Cycle_18,2022.595050718184,1308.6317699463443,1029.7225053379095,1.4624490504964887,1.1613275268559013,-1.439736793688137e-09,-2.7704229617981896e-08,-1.4420795719682223e-09
Cycle_19,14419.689872597326,11243.189920798528,10123.341492164423,1.1852201735606642,1.2457980387233378,-1.439736793688137e-09,-2.7682750660420945e-08,-1.4420795718752683e-09
Cycle_20,3064.2239133456442,1386.7591756579072,1296.4188758819746,2.2151208763930859,1.0807047387605837,-1.439736793688137e-09,-2.7588797168816235e-08,-1.4420795719936178e-09
Cycle_21,2195.997346687202,820.95993174831199,598.54428009822095,2.712996611205821,1.076250694948484,4.1964504536016398e-08,5.2415231531051006e-08,2.9571548123027187e-18
Cycle_22,2910.9265138691312,1709.3653429699384,1543.5253388447709,1.4986261149645108,1.0337544178563651,-1.439736793688137e-09,-2.7575400735219644e-08,-1.4420795719025282e-09
Cycle_23,1361.8907801377368,824.7348313759552,403.12346910559427,1.3415953480959069,1.5106901764014622,-2.3984751749723803e-08,-3.0700587869048606e-08,-2.4311837005563892e-08
Cycle_24,15359.473245446148,14786.774053503414,11704.272424183977,1.2415081634081782,1.0927341690436665,-2.0774861587027192e-08,-2.7534146489865154e-08,-6.7827997945910487e-09
Cycle_25,7827.8143533941147,5125.7462260288339,7349.3351622547652,1.4263969293646153,1.1483703181932625,-1.439736793688137e-09,-2.7515073257124897e-08,-1.4420795719599557e-09
Cycle_26,4582.125636710738,3678.7569037743865,3029.0950543385034,1.2990452995115274,1.2296391374401909,7.153473256315775e-28,-2.7506083524132181e-08,5.0333949396931479e-19
Cycle_27,1027.3031325822362,691.94876620861953,524.13030999476814,1.3243529105308769,1.0051508510649863,-1.439736793688137e-09,-2.7431494578869385e-08,-1.4420795719502477e-09
Cycle_28,3823.8270760565206,3284.8101866798215,2826.8491998935706,1.1905314100775115,1.1109947313874082,3.0870508034835382e-09,-2.7322964746521676e-08,1.3441266449579366e-18
Cycle_29,815.89533823238435,724.0041216935723,325.88524592756721,1.1596544943390672,1.3774590058222602,-2.3840870206214757e-08,-3.056412205453721e-08,-2.4963280975823003e-08
Cycle_30,2282.0413282693735,1275.0219863868865,1094.8896077287982,1.5488621634014494,1.1259543942019432,-2.3246100909523393e-08,-3.0297009323528869e-08,-2.4264340946957008e-08
Cycle_31,2522.9000878571096,1783.6910091711147,1124.7817333363648,1.2060931100451648,1.4813587811300801,4.7016789761125151e-08,4.5859531864514782e-08,9.7964125290962183e-09
Cycle_32,1629.1778962291883,940.47674326697404,668.17931902494331,1.4881809709315874,1.2100116377886045,-2.3838946824696843e-08,-3.0544952761377506e-08,-2.6012505036580869e-08
Cycle_33,5760.413542622503,5033.0985944651802,4095.4040779930738,1.2388789948993726,1.1588913731720971,-1.439736793688137e-09,-2.7281686894844541e-08,-1.4420795719296509e-09
Cycle_34,2020.824829151911,957.35030954712067,715.99808533318321,1.6975343147515352,1.1450439020129468,-1.439736793688137e-09,-2.7269670082286504e-08,-1.4420795719781818e-09
Cycle_35,1007.6678498106317,692.9208115345258,424.11221250148128,1.2059066027398406,1.2084574872781881,-1.439736793688137e-09,-2.7224883772969193e-08,-1.4420795719350581e-09
Cycle_36,2339.9946790347676,1576.4551471894879,1034.897529309377,1.2368813950010715,1.391022628010451,7.2010129861540359e-28,-3.0252411828472001e-08,5.6580415072764274e-19
Cycle_37,4824.7832044859188,3951.963502457395,2736.2785115727984,1.5446666345902544,1.2609924414122777,4.2543197399607892e-28,-2.7194859661764684e-08,4.1567035507166567e-19
Cycle_38,11688.642906887211,9268.1136558452545,8485.5555279306445,1.2822095094329962,1.3319208339689435,-1.439736793688137e-09,-2.7085560199558892e-08,-1.4420795718723614e-09
Cycle_39,2512.2552014371558,1306.6076227986296,1235.1042408933461,1.8595393649998673,1.0466568671673042,-1.439736793688137e-09,-2.6990678530415039e-08,-1.4420795719859399e-09
Cycle_40,2473.6403002002589,1150.1643903972608,1074.8757235913392,1.7268254368524194,1.0686419796434559,-2.0767554141490519e-08,-2.6821320268808515e-08,-6.6505264644417181e-09
Cycle_41,12213.742009831229,10201.337613614927,10731.523056010872,1.1589985513877685,1.0012838001780224,-1.439736793688137e-09,-2.6484193838393661e-08,-1.4420795718723394e-09
Cycle_42,10040.217655111064,8269.1156775051368,8076.4976970888911,1.1947983963658033,1.2188303516245393,1.37437099932e-28,-2.647797132185519e-08,1.37437099932e-19
Cycle_43,3568.6969267068366,1610.0150119390573,1293.0216620727817,2.320754566278898,1.2299581797370203,-6.8670114319996184e-09,-2.6468154720866541e-08,-6.6474218179133244e-09
Cycle_44,1420.9318867829252,723.28892522340482,576.89415319363707,1.5907270674956424,0.99448241050936137,-2.1768577108975181e-08,-2.9649306936779954e-08,-6.8663920484987219e-09
Cycle_45,3125.8242542462831,1621.0817238880331,1187.4157122661752,1.6433261355260229,1.3264503571736366,-2.1637365994538677e-08,-2.6463435585572074e-08,-6.8032302060291263e-09
Cycle_46,3469.5866943999999,2425.7207192668779,1630.857768417811,1.455014243855604,1.2909253441985269,3.1780546503885805e-09,-2.6407346968841047e-08,1.3892225186848147e-18
Cycle_47,6495.9922316276406,5834.5409348109552,5395.232170889888,1.1075715095692236,1.1552389149780304,1.1464428526327617e-27,-2.6366154709547882e-08,1.0725546644789879e-18
Cycle_48,4903.1713316404675,3652.7267273992993,2436.6177238012178,1.3468953622876378,1.2963382664232004,3.0999925837992372e-28,-2.636488747328255e-08,3.0524849052003166e-19
Cycle_49,1908.4099058820166,1022.8462436844844,624.68339767636814,1.4611007578720303,1.5533174146446969,-2.1259295701466322e-08,-2.9587526677744652e-08,-6.8075058514757044e-09
Cycle_50,2661.058587193048,2011.8802789939423,1396.3691808984188,1.2690073579398971,1.3764959998201394,1.4121437965124985e-08,3.8653161663099806e-08,4.4995820014847379e-08
Cycle_51,1588.3795142667041,828.62496516462318,493.04636887394599,1.7000136843793963,1.31496191812653,-2.3652377162077289e-08,-3.050474425275324e-08,-2.5915385273984418e-08
Cycle_52,2144.6952222296459,1459.0808358115664,772.55452557524745,1.1592565144430262,1.6016055297126479,5.9017952367332683e-08,3.7729513774054469e-08,1.0982626487312692e-08
Cycle_53,1379.8177861817517,956.85456960091335,558.87277269765423,1.0695554486320173,1.3896457396265984,3.0328867262274144e-08,3.5105442894387209e-08,1.735969009591386e-08
Cycle_54,2059.6714032763398,1515.1483038223591,1248.9271759375595,1.0556754799757764,1.2083922211919746,9.9190392748386054e-09,7.5546051069467759e-08,2.4453333073787724e-18
Cycle_55,3375.2276646511482,2399.7570897499995,1570.8906427532131,1.3580583996510029,1.3743401853596644,-1.439736793688137e-09,-2.6350148065970938e-08,-1.4420795719932366e-09
Cycle_56,2476.2573518582612,1340.0718398584936,1185.8337769951881,1.6644304506200625,1.1609444855399091,-1.439736793688137e-09,-2.6311473085201196e-08,-1.4420795719301122e-09
Cycle_57,4652.1559865886757,1706.5411919421085,914.46677589598676,2.4783812679386878,1.6438327523103859,2.0353580521578471e-28,-2.6256350519891081e-08,2.7704199110108349e-19
