Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1897.3808113713285,1419.9996472040405,1285.1041797788721,1.237010648367687,1.3946208662279043,1.6194107112894848e-08,5.184310103166485e-08,5.794722490959887e-09
Cycle_2,1189.6399920680005,893.50497923952503,741.41397716226834,1.230294654323671,1.4662081400120675,1.6849976657902532e-08,3.8191137677790697e-08,7.949354328194214e-09
Cycle_3,5972.5281922699114,4144.5543626241606,3815.2515439874596,1.266916764683145,1.2496219136909623,1.2546994526013116e-29,-2.9404253818638114e-08,-6.1300532540686718e-11
Cycle_4,5996.8405274868564,4495.4868889340596,4085.3649787304134,1.1776258819714176,1.1290318433872149,1.9699928142669293e-09,-2.9349269865001378e-08,5.4795991336327055e-19
Cycle_5,12241.559415904847,12657.25055404343,10824.439160542162,1.0910499712312645,1.044968610856214,1.9699928142669293e-09,-2.9337727397145926e-08,1.4386413431560195e-18
Cycle_6,6356.9471425256697,4524.8626798849145,3834.4593973240007,1.2000218642837024,1.335113924237467,6.9369560040585483e-29,-2.9290614689534367e-08,-6.1300532492900326e-11
Cycle_7,2326.6138846863209,1151.7438675754354,1337.7074076653073,1.7312365249931192,1.0034715667977174,-1.9116231472697733e-08,-2.9242812385748954e-08,-5.207302760804402e-09
Cycle_8,4457.1775947905744,1769.1409220992953,1215.730373666109,2.1968116879748467,2.0173832964635401,1.9699928142669293e-09,-2.9214081705092972e-08,1.6084876626184053e-19
Cycle_9,2208.826801375335,1708.2902087878638,1268.7092109996138,1.1635192365547946,1.5003520159413581,1.9699928142669293e-09,6.567351233856288e-08,1.1376242367029904e-08
Cycle_10,2799.7559033460202,1661.8420860523786,1623.1473849798601,1.7124865841055241,1.0737739852469466,7.0936850596359117e-29,-2.9184885067918191e-08,-6.1300532488147101e-11
Cycle_11,4718.1936514464978,3577.4868772666659,3168.5921009020367,1.2885808376457946,1.1228090164831896,1.9699928142669293e-09,-2.9178282754212148e-08,3.3864626864987996e-19
Cycle_12,2922.6323710147863,1884.2965509487406,1586.4900742012976,1.5530175023094825,1.2832264174354684,1.9699928142669293e-09,-2.9144727297521054e-08,2.3091277921594876e-19
Cycle_13,1195.5178310042561,737.84808163422622,731.58400995011084,1.5389060274463111,1.3443926194204987,3.9506615933058643e-08,4.570439825774544e-08,5.5500110007482493e-08
Cycle_14,2578.4817939942395,1499.0247083133161,1460.68769637221,1.7078872919734125,1.1597991093166828,6.8972397188593117e-29,-2.9087143542709835e-08,-6.1300532495491483e-11
Cycle_15,6621.6401839953105,4207.5257468737891,3926.3765958066883,1.4670277018763049,1.2047217079108761,1.6808393039545327e-29,-2.8491938710977342e-08,-6.1300532537453024e-11
Cycle_16,3421.2355264572225,1591.9599535909294,1205.0106222938871,2.0421258748363154,1.4884931947412887,1.9699928142669293e-09,-2.8435537357114443e-08,1.7745224220084411e-19
Cycle_17,11847.978688518951,10578.859668988993,9240.6074188339098,1.1568349020901101,1.3615217445284333,1.9699928142669293e-09,-2.8428690812304997e-08,3.9810654160483126e-19
Cycle_18,1602.9301095830997,1356.4702743377527,1537.4133378399922,1.038668674423785,1.0476726901001219,-2.0884286087693052e-08,-3.0639674860799738e-08,-1.6714249351579286e-08
Cycle_19,1936.9972545389107,1184.0565789225764,1049.7681750647514,1.4625669949278366,1.377515779087632,1.9699928142669293e-09,4.9143611288909358e-08,3.1460618863835034e-08
Cycle_20,11443.025288967439,10503.750773991651,4422.427648420562,1.4099286086533387,1.1977586287214752,1.9699928142669293e-09,-2.8419539385024538e-08,1.7769619380290314e-19
Cycle_21,5520.6691012957926,3610.4195964350206,2337.3829333604276,1.5981658714262499,1.3591055013157787,1.9699928142669293e-09,-2.8215916102157943e-08,5.5939176413720061e-19
Cycle_22,5430.3034934488442,3594.9860020668784,3202.2321685664847,1.4665726447751515,1.1100069899578269,1.9699928142669293e-09,-2.8166751934153919e-08,1.839312071044214e-19
Cycle_23,7318.2845745292971,5019.2935950274041,4799.044733620638,1.4764387265033794,1.2821493607885848,1.814917919717806e-29,-2.8164449254429514e-08,-6.1300532537058743e-11
Cycle_24,6577.5345065983038,4460.2364224208541,3769.5570946967855,1.3530445756459728,1.3744337046313064,1.9699928142669293e-09,-2.816083291322555e-08,1.0895335069073236e-18
Cycle_25,1673.870094778759,1405.1796215167235,1441.7420799525787,1.0878465136718396,1.1214657400556822,-2.085872492299739e-08,-3.0612057794685092e-08,-1.7170552026302251e-08
Cycle_26,8352.6699580885652,7171.9316732344414,7081.1104866526275,1.2958871468056012,1.1040592143037324,2.1873127424312254e-29,-2.8082161439237215e-08,-6.1300532535150799e-11
Cycle_27,7014.2443541005741,4995.6077004935014,4372.979090655218,1.4287337562088505,1.225046163928265,2.4741477759569557e-29,-2.8059727295265577e-08,-6.1300532535037656e-11
Cycle_28,2253.9779506992118,702.82600604857066,608.35827894486897,2.2650064298930137,1.4564463299758577,4.8077891835718411e-29,-2.8049586018119606e-08,-6.1300532513660737e-11
Cycle_29,3160.7456176681681,1820.5696390060364,1578.2677642670085,1.7194503885805783,1.2789109224656672,-5.4055745852859597e-09,-2.7982436587936241e-08,-5.4687588118719436e-09
Cycle_30,846.73729452277894,578.80256795213404,559.06839800328771,1.2075545838851969,1.3476609151039416,1.9699928142669293e-09,-2.7897836179412163e-08,2.2766667053495149e-19
Cycle_31,1167.8465889406098,856.97369029018296,788.17557666460266,1.3914083497372767,1.2168312565513197,-2.2557962167729031e-08,-3.1192858081617535e-08,-1.7681109353077098e-08
Cycle_32,1440.1851135703653,1088.2834153355464,1285.3992366129571,1.3091355750476621,1.0415134817208513,2.730656065803259e-29,-2.7694160761330459e-08,-6.1300532533431285e-11
Cycle_33,2120.1501540942277,1748.7343756599457,1259.2231334716073,1.1702883598839133,1.4978372450826503,6.6409870125841159e-08,4.1732974622305847e-08,7.3796867418419378e-09
Cycle_34,3469.5866943999999,2489.7381311295835,2014.054200412837,1.3994119774378289,1.0342612433371565,1.9699928142669293e-09,-2.7675567808782084e-08,5.7570074155985523e-19
Cycle_35,3120.4338561417185,2196.427742742615,1711.8237745316062,1.3804132506688307,1.2892247213602439,8.7414468563427875e-09,3.9174981185022524e-08,5.1928461526045481e-09
Cycle_36,12693.972823404356,12150.79709947459,10631.995590837996,1.1824427026334114,1.0247629450167988,2.7569134081945116e-29,-2.7583743070275152e-08,-6.1300532531863467e-11
Cycle_37,6994.2347183158981,4941.1799612819423,4403.1532218554221,1.4791662533971235,1.0872056261231691,1.9699928142669293e-09,-2.753854056607837e-08,7.469084393104942e-19
Cycle_38,1046.0625927934998,524.05915027802371,585.6064712220159,1.732037272904497,1.1369920694016817,6.7124747802901293e-30,-2.753719453386332e-08,-6.1300532547767914e-11
Cycle_39,1307.9418121176559,893.0141173989075,882.49984381314243,1.3739232262385148,1.1922874275960724,1.2393522979939063e-29,-2.7484751700050716e-08,-6.1300532546070165e-11
Cycle_40,9186.1770199179718,8818.6027870213657,8064.303266053792,1.4694479061975501,1.0702297344258209,3.1361447404820503e-29,-2.7472368338692855e-08,-6.1300532531134398e-11
Cycle_41,5948.1301571805152,4031.208485170006,3400.4493191450028,1.2467463331821029,1.2771282091008744,7.0605465279667663e-29,-2.7439334119390014e-08,-6.1300532492054663e-11
Cycle_42,10733.25950581076,9357.9233030858322,6922.4863138446763,1.4010900927250909,1.312849019052553,3.2505088172987678e-29,-2.7230560998791863e-08,-6.1300532531011562e-11
Cycle_43,1658.7147541467848,1121.7605341295787,1052.3971557073189,1.4328190553796909,1.2406509896567712,-1.7838140971015218e-30,-2.7099729381447895e-08,-6.1300532555693106e-11
Cycle_44,1782.3621600559038,1194.4760612833461,1351.8722298186631,1.3030331945720572,1.0607113253858309,1.9699928142669293e-09,5.3709550337835449e-08,1.1706397000783183e-08
Cycle_45,13175.415282407272,11732.706447638662,9920.5067688981362,1.4100408863459903,1.2432761361733053,1.9699928142669293e-09,-2.7052736291558103e-08,2.212526683592258e-18
Cycle_46,4342.4463350282431,2640.458934590381,1937.1420261153839,1.4619027260399642,1.2783317360499864,1.9699928142669293e-09,-2.6858993929784814e-08,5.9899540345504966e-19
Cycle_47,1398.7929706073874,889.74087116387136,943.75915524764719,1.47236206077815,1.2031468148429114,-2.2377500431315542e-08,-3.1089128013925965e-08,-2.4469294728159166e-08
Cycle_48,4591.1772057255284,3440.0492686378557,2379.7043824724287,1.48159888004829,1.1298361706869937,1.9699928142669293e-09,-2.6776843325592412e-08,3.0174254177575198e-19
