Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1614.9791875265234,1621.7665560221867,1168.4291023489416,1.2876440515104093,1.1312990968674512,-5.7217926841237688e-10,-3.0126772588395006e-08,1.2831759008089435e-21
Cycle_2,2737.6237709351453,2311.7962628413038,2082.213648261933,1.2520198582389632,1.0244223821957188,-2.2311829408669882e-08,-3.2660181935161072e-08,-1.7684162389739228e-08
Cycle_3,1973.2712161247648,2143.5466130715672,1937.1420261153839,1.0730844053635833,1.0968586587623983,2.2702055416918131e-08,5.1630744417786129e-08,4.4626036245754589e-08
Cycle_4,6937.9419129810212,8273.0347835660959,7380.7917282905419,1.1359405118383901,1.2958528646737957,1.7922818522918007e-28,-3.0118251510276599e-08,1.8137795813803597e-10
Cycle_5,1052.1377215442642,946.62014065000835,784.51806457391751,1.1643100405677091,1.0119562369967796,1.3786861641985834e-08,4.116142286247041e-08,5.1388124107399618e-08
Cycle_6,2341.6778667481235,1714.4347935160008,1311.9927382806179,1.7185472836950613,1.0508453572439396,-5.7217926841237688e-10,-3.0071376104625429e-08,2.1336735807124406e-20
Cycle_7,1646.0611036139985,1367.5851321684922,615.25954787365015,1.6860151709430891,1.337860057826028,3.3515006463939652e-28,-3.1747043690699223e-08,1.8137795824522661e-10
Cycle_8,1776.9396891266326,1320.4179353946929,786.89305058655566,1.7965469754222996,1.2689161433944114,-2.0763776203713526e-08,-3.1448712373460407e-08,-1.7460358322633374e-08
Cycle_9,910.59768347277281,927.55446355248523,563.76127311438916,1.0377139235903434,1.2877017288982679,2.0955474615078141e-28,-2.9913632974555585e-08,1.8137795816768825e-10
Cycle_10,2231.0929194865521,2002.8798642398226,1233.5307951799305,1.1871500661839887,1.3643553648289664,-2.2103769143772808e-08,-3.2654370627548845e-08,-1.7683748350183104e-08
Cycle_11,6182.3405072859059,4430.4466236582639,3597.2766688092142,1.5763859614228215,1.3130623792916027,-5.7217926841237688e-10,-2.988144961094123e-08,3.3499103170045243e-21
Cycle_12,1214.6419576699732,1498.3549595985769,573.45875714534816,1.1969280592147675,1.4690770479372093,2.2866780143965265e-08,4.0724110249491976e-08,2.0561147110566392e-08
Cycle_13,1916.6402590232576,2255.8490468471391,1628.6270691775051,1.0277749653589654,1.2620611478069794,-2.1452386807410436e-08,-3.2572033624617682e-08,-2.3364663734551891e-08
Cycle_14,3064.0334489857441,2232.8097428057299,1559.1658756670731,1.5832277453201142,1.2799988208580724,1.7877252732738024e-28,-2.981588237291535e-08,1.8137795813754832e-10
Cycle_15,4614.8977692999106,3992.9817655642578,3172.3250099841271,1.1032122397742405,1.1239759902628059,-5.7217926841237688e-10,-2.9766414353678775e-08,-5.2240329239236522e-09
Cycle_16,4005.7204147786892,2399.7570897499995,1954.4963480167378,1.6496572274904799,1.249944744327816,1.7924170735353405e-28,-2.9766136557633715e-08,1.8137795813832711e-10
Cycle_17,2112.2667123498691,1540.5876449274299,1096.7224320980699,1.7100908970920292,1.1653049669595732,-5.7217926841237688e-10,-2.9694161026769989e-08,3.6612603190452156e-20
Cycle_18,6013.8232591463566,4366.8301111212941,4401.5413648576314,1.5662525463951922,1.0436600434193219,-5.7217926841237688e-10,-2.9589856045685026e-08,4.1162426500634524e-20
Cycle_19,3469.5866943999999,3136.2425420102663,2487.0787578859968,1.1305150435427651,1.2038932805861502,1.1231472758048856e-27,-2.950906947489397e-08,1.8137795883642639e-10
Cycle_20,2117.3289579895968,1393.4246662811263,1090.9197987976995,1.8524687680227809,1.0477624486033656,1.5016758759889093e-08,6.2724741899656935e-08,5.8069516834283544e-09
Cycle_21,2333.6753778726561,2202.426787476084,1823.5430955183926,1.1927181523267021,1.16327310162413,1.1141880529707212e-08,4.6108634611478142e-08,3.0330373228872125e-08
Cycle_22,3029.299233370165,2023.5984563459192,1586.5737178558882,1.7000070753116419,1.1207768861760308,-5.7217926841237688e-10,-2.9485302049707787e-08,3.3052334367719165e-20
Cycle_23,6785.8966418776354,5467.6274542300989,6062.3368532671011,1.2533527305036338,1.2089439424110975,3.4464593085888981e-28,-2.9465767638939768e-08,1.813779582618266e-10
Cycle_24,3863.7146359752569,2336.5026280725087,2049.2988582125272,1.599174248263181,1.0528694766818807,-2.032190367084624e-08,-2.9461978759654414e-08,-1.6758834165205559e-08
Cycle_25,12439.814343937262,9365.8249648644487,9256.398107585188,1.1166781606563729,1.2824252574360968,2.2402220774864272e-28,-2.9461074579975898e-08,1.8137795818966362e-10
Cycle_26,4876.6638323086172,3653.2014823742838,2327.193753848022,1.5337345051284259,1.2983486394872412,3.1499210127664165e-28,-2.9389027065971017e-08,1.8137795823252993e-10
Cycle_27,8389.4485642419877,6879.8182494105868,5521.7683129438647,1.1840420672401306,1.3415870677569479,-5.7217926841237688e-10,-2.9151655074468868e-08,4.048383732821658e-20
Cycle_28,953.96395342137589,1131.3534476318023,778.23462163974489,1.0247549261573567,1.2069633730471998,-2.0202143754800046e-08,-3.1375325370480183e-08,-5.2604362981059307e-09
Cycle_29,18065.280738315563,15197.263955800121,13556.144848104826,1.4881824014641427,1.2830249385275532,-5.7217926841237688e-10,-2.8932068146223426e-08,4.215211762918623e-20
Cycle_30,1329.5054560790147,911.40259130062191,777.28798625379216,1.8061991012418126,1.0032399036449497,-5.7217926841237688e-10,-2.8931758051556179e-08,4.25864082255259e-20
Cycle_31,1062.5785512702912,835.51305867950828,508.67159467149543,1.6887112795423795,1.0523832113274054,-5.7217926841237688e-10,-2.8782909651176663e-08,7.005606862175463e-20
Cycle_32,1022.9472759977323,1092.6936090247511,846.38972266917096,1.038678541696753,1.0727342141590568,4.0375811489671596e-28,-3.1323765241877992e-08,1.8137795835202953e-10
Cycle_33,1992.7219817402222,1994.9956705399459,1479.4152401248964,1.1743896727027179,1.1807143144380374,-2.1449330009062741e-08,-3.2520046546681864e-08,-2.4112224201913259e-08
Cycle_34,1421.6133892531489,1313.5395055813626,776.37578475814223,1.6272384090286951,1.3089200774262446,1.7889200520250777e-28,-2.8713178335325982e-08,1.8137795813757776e-10
Cycle_35,13620.295891917369,9717.9761273763725,9782.1750547280153,1.2045958261561152,1.191812460495,1.8047791317741703e-28,-2.8706215341507298e-08,1.8137795813837028e-10
Cycle_36,4303.6142353181476,2920.5392218960301,2407.8278577997107,1.5014417381645053,1.0322194297719243,-5.7217926841237688e-10,-2.8577704447870412e-08,7.1126900327888835e-20
Cycle_37,16816.820779402791,14615.322982667829,13820.281755157914,1.1997087153508987,1.1073626019469229,-5.7217926841237688e-10,-1.5531376777574696e-08,-5.0761234007718587e-09
Cycle_38,1228.4959771311906,1068.2014436074494,613.63389799751155,1.628251665372463,1.1639899091422683,3.9101048124070095e-28,-1.5511854599567011e-08,1.8137795826294357e-10
Cycle_39,2262.0751020871744,2122.1022846243777,1385.9599611457511,1.47557770539508,1.2127307003644692,-5.7217926841237688e-10,-1.5505077321760636e-08,4.2910623978580411e-20
Cycle_40,1114.4198991544692,888.1197773090621,506.04439233740061,1.5397794344437927,1.3011157698596432,-5.7217926841237688e-10,-1.5455821526529195e-08,7.9707897600769269e-21
Cycle_41,13033.095759218348,9787.0340221665592,10139.873967559088,1.1236188681722665,1.1192733390013354,-5.7217926841237688e-10,-1.5455218447847087e-08,-5.0258411360793448e-09
Cycle_42,1498.2961433789224,1516.018776121525,1020.3724748173253,1.5720189033919656,1.0910347571341237,4.1845417534038337e-28,-1.5420603587491589e-08,1.8137795837321554e-10
Cycle_43,2848.151834055031,1905.7240631842981,1269.2325553287999,1.5944814590630569,1.2966097486479542,3.4536545668387844e-28,-1.5409230557847362e-08,1.8137795826253776e-10
Cycle_44,10472.692160344795,8033.2165564975285,8103.9809018197775,1.3831955901864366,1.2929025513415615,-5.7217926841237688e-10,-1.5369709378674848e-08,1.5607729790031427e-20
Cycle_45,2001.4096929392124,2701.2443019911361,2212.1879238070092,1.0262121909286366,1.0298669739104396,1.5986391797826617e-08,6.5965927052526918e-08,1.7807912729286041e-09
Cycle_46,2719.8730964666429,1801.132311539234,1268.1838320013344,1.6355173231277418,1.3146570991687758,6.3267861290874304e-28,-1.5352260435081429e-08,1.8137795858405586e-10
Cycle_47,2989.8519398752642,1855.1037235445542,1803.3768132908988,1.6166815376410382,1.0145074010000867,-1.9801746570392489e-08,-1.5341324159517088e-08,-5.3780158348018296e-09
Cycle_48,1802.1150324164048,1363.7151947428163,906.95307935024948,1.7899947464355361,1.144675189871867,4.0426667724798399e-28,-3.1282673961440756e-08,1.8137795835983545e-10
Cycle_49,1081.7293117439215,871.28136894597992,524.73448630731275,1.6304818012721696,1.174280666277522,-5.7217926841237688e-10,-1.5326428402892719e-08,2.7950149985912359e-20
Cycle_50,1568.8368160297084,1714.4717894109981,1017.3607741804145,1.1583124065344124,1.376637741600123,-5.7217926841237688e-10,-1.5300340187995254e-08,1.1456559740973349e-21
Cycle_51,16961.207276218367,15735.062141404713,13903.96931417789,1.3899105298331258,1.2742476937358453,1.5577237338526236e-09,-1.5264742650332225e-08,1.813779595283668e-10
