file,cycle_idx,Pulse Interval,Time to Peak (TTP),Systolic Peak,Diastolic Peak Time,Diastolic Peak,Notch Time,Dicrotic Notch Depth,Systolic Area,Diastolic Area,Area Under Curve,Reflection Index (RI),Stiffness Index (SI),Fall Time,Inflection Point Index,Volume,Systolic Volume Index,Diastolic Volume Index
s310100h_cycles_rows_features,1,64.999999999997442,17.868930927465474,0.28417373097167303,25.800767200880173,0.20876365702685309,41.039456186519033,0.11435452475211194,5.9349969779512968,1.5271434579274485,7.6876213723965421,0.72120906077421221,7.9352691205516512,46.398428912981061,54,1.9632236377022134,1.7126978244263853,0.19795152963973933
s310100h_cycles_rows_features,2,91,22,0.34530475179494069,49,0.17142347210475201,40.040816744674856,0.17205894123217813,7.4720668803756354,4.5699457929510707,12.267493609843861,0.49176655532997227,27,68.398428912983618,58,4.0664935313798223,2.6363798650311439,0.66735079685508247
s310100h_cycles_rows_features,3,88,18.868930927465474,0.40966218983700919,45.800767200880173,0.22765451795428882,39.054991341353386,0.22249868284383001,9.2023414893561224,6.2429201880303475,15.670815719053227,0.55047195433645502,27,68.398428912983618,76.973553716222042,6.291352712160049,3.85885616814446,1.3161914575776386
s310100h_cycles_rows_features,4,81,17.868930927465474,0.46777819260274339,43.800767200880173,0.26075053527250591,40.091819407295283,0.2663248469238183,10.71454938830265,7.4461620938978434,18.386168559587766,0.5528328567251517,26,62.398428912983618,53,8.5060159954124934,5.1301478337964124,1.8436700515042044
s310100h_cycles_rows_features,5,99.70973297150104,22,0.57000900403516908,45.800767200880173,0.48893207638845121,38.963475205347635,0.50308306786783863,18.041590978943791,14.655346619322462,32.922418534783411,0.85357574906968636,23.935269120551652,76.443624310891011,60,18.823452849546392,10.497487598110235,7.1134436983140699
s310100h_cycles_rows_features,6,105.70973297150104,23,0.66489496251415747,47,0.56659188935231997,51.043401855235224,0.46037604560724282,30.795823112420305,10.39264909565402,41.073390214600572,0.8493130784456675,23.935269120551652,81.443624310891011,54,27.364502065609958,20.548704220453722,5.8323802886748117
s310100h_cycles_rows_features,7,103.70973297150104,22,0.77402766553406765,44.800767200880173,0.68438462671697087,40.988894576091752,0.69880486031943279,23.962207144516182,22.243793646335408,45.934396799373609,0.88813218635385616,22.935269120551652,80.443624310891011,55,35.528912463551137,18.320328147457939,15.304651721326653
s310100h_cycles_rows_features,8,95.70973297150104,20.868930927465474,0.81433127468201549,45.800767200880173,0.68700502751790782,40.040816744674856,0.71875234489271034,23.196743364726665,20.849225040190021,43.774335007387094,0.84766367700862166,24.935269120551652,73.443624310891011,89.973553716222042,35.619871574199479,18.653237021969815,14.404918883530749
s310100h_cycles_rows_features,9,97.70973297150104,24,0.84558742382740637,47,0.69916169945360174,39.001360558155831,0.71612146234563079,23.98984347118412,20.594198918438419,44.312328980984901,0.83089812957551723,22.935269120551652,72.443624310891011,66,37.443339902056522,20.0424018395227,14.479526736526564
s310100h_cycles_rows_features,10,89,20.868930927465474,0.89203614588311897,45.800767200880173,0.71852643509713376,40.065540257125861,0.72865426867597938,23.643478109358846,22.377002876093194,45.748788499781966,0.80960752303528427,24.935269120551652,67.398428912983618,56,40.783853462842266,20.837099738611951,16.158169800881012
s310100h_cycles_rows_features,11,89,20.868930927465474,0.53914329168693165,46,0.4154908315745755,37.004081674467486,0.44251158798740714,15.427662984379154,11.329933185977026,26.983077106873331,0.76301709325037548,24.935269120551652,67.398428912983618,84.973553716222042,14.544511038451375,8.4986918829618237,4.6377524344038967
s310100h_cycles_rows_features,12,119.70973297150104,35,0.45722062379555239,61.000000000002558,0.35207513811263119,38.002721116311655,0.37399278304204692,11.536952080746882,13.993974252571471,25.756407269835517,0.76100662785072548,26,83.443624310891011,71.973553716222042,11.750230668651884,5.3981724315056265,4.8580693144911784
s310100h_cycles_rows_features,13,97.70973297150104,20.868930927465474,0.5056384459213249,47,0.40772674967069128,42.038095628363202,0.417429195227009,13.869065327169254,13.168595383529965,27.263141647216376,0.80199498112126921,26,75.443624310891011,89.973553716222042,13.780114386580438,7.1704023711431457,5.3039792196955036
s310100h_cycles_rows_features,14,85,17.868930927465474,0.56390582983368753,41.800767200880173,0.40368961870875619,40.040816744674856,0.4157368441371776,15.147935546274267,9.9760411974517389,25.349457680243155,0.70950081517871932,23.935269120551652,66.398428912983618,55,14.279369354753204,8.7266131490022012,3.9522559872532659
s310100h_cycles_rows_features,15,87,21,0.57402392199893737,48,0.4171148409979562,40,0.41364073164764403,12.98646490136036,12.665423770592968,25.877260232780099,0.72021220309964529,27,65.398428912983618,71.973553716222042,14.84522818715903,7.6211997125993234,5.2172805288755759
s310100h_cycles_rows_features,16,83,21,0.71010004041340646,47,0.44523044754270852,38.002721116311655,0.46021812312919352,16.841891795713501,11.167666490442139,28.234940902719888,0.62316188748123669,26,61.398428912983618,78.973553716222042,20.081763929543374,12.19723368781465,4.9052195178399698
s310100h_cycles_rows_features,17,84,23,0.6833804134284277,49,0.41511294146363581,43.134926178427932,0.42290131742773401,15.640094254873679,10.678545887699196,26.544121079090022,0.60371100312803627,26,60.398428912983618,44,18.152145308237515,10.907748070819414,4.3611290800527058
s310100h_cycles_rows_features,18,88,18.868930927465474,0.72179011813470029,46,0.46735876910337421,40.087738735696263,0.49174526358145765,18.35587669734965,12.772754330227098,31.354111964093914,0.6434658850595486,27,68.398428912983618,72.973553716222042,22.694430167449863,13.504234230940689,5.9095884477720206
s310100h_cycles_rows_features,19,93,18.868930927465474,0.8290219721146348,44.800767200880173,0.59504537445067951,38.002721116311655,0.61928692686093811,21.412842681439525,17.54186280690859,38.683191947416432,0.71745067802139828,26,73.443624310891011,87.973553716222042,32.03909430837129,17.510712691562663,10.524396911545681
s310100h_cycles_rows_features,20,98.70973297150104,21,0.89097247039744076,47,0.66026286982241678,46.032653395739885,0.68171693671275291,24.237060322996264,20.389445909637956,44.355173906832704,0.74077345080393342,26,76.443624310891011,57,39.492648934163356,21.341425442266399,13.545120581771625
s310100h_cycles_rows_features,21,94.70973297150104,17.868930927465474,0.87764227340201861,43.800767200880173,0.68299954394817941,38.002721116311655,0.70240912851581039,24.124754571065662,22.021583878934699,45.874824909068678,0.77789915887873262,26,75.443624310891011,74.973553716222042,40.236047549089093,20.92269457923447,15.122167506015499
s310100h_cycles_rows_features,22,84,17.868930927465474,0.88613865108397327,46,0.66477793578333577,51.025850604960745,0.69067252982602756,23.81183508124618,19.112713527827509,42.653253909093706,0.74990102803529235,28,65.398428912983618,60,37.769044619375826,20.848277345671224,12.788386690577589
