Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,1005.2300135297647,973.24045451371421,740.82988820577714,1.0728200073700003,1.3081908439897683,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287802088603e-08
Cycle_2,1011.0457009497646,954.66706685571421,696.61207214560909,1.0999255510600001,1.3334624155597683,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287802077383e-08
Cycle_3,801.02950167176459,753.48895651630221,662.58350873460904,1.0595954326500001,1.1467179296178713,9.2559679545899975e-29,-1.8515262452441644e-08,9.2559679545899993e-20
Cycle_4,830.28079932376465,708.32849453130223,641.17144238660899,1.1637198515700002,1.1156887190778713,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287802077383e-08
Cycle_5,1001.2157912997646,909.96236242371424,692.28185545760903,1.1433228937800002,1.2779929507797683,2.0475323050989999e-28,-1.8515262452441644e-08,2.0475323050989999e-19
Cycle_6,1269.407633427568,1164.0312290447141,451.51723846960897,1.1024973968500003,2.5023227933597685,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287802063361e-08
Cycle_7,924.37128659876464,780.15735977930217,721.04866665077714,1.1770848528300002,1.1155531543978714,4.1511613856890002e-28,-1.8515262452441644e-08,4.1511613856889997e-19
Cycle_8,793.78931768976463,750.48292511730222,564.56138880760898,1.0543835135600002,1.3531230378897683,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.629628780193083e-08
Cycle_9,853.40536768576465,753.53835453130228,533.69679306760906,1.1263589630700002,1.4361845415297683,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287802088603e-08
Cycle_10,1012.8602548597647,900.89165713371426,554.76391407660901,1.1679358295200002,1.5756720877897683,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287801970098e-08
Cycle_11,863.15950016276463,765.21660789630221,800.98531005477707,1.1221517617700001,0.98227067260787126,-1.6773706623488145e-08,-1.8515262452441644e-08,-1.6296287802085797e-08
