Cycle,PS_Peak1,PS_Peak2,PS_Peak3,PS_Peak1/Peak2,PS_Peak2/Peak3,A0_2,A2_5,A0_2/A2_5
Cycle_1,3311.8225397800002,2319.5220155500006,2123.2916123350001,1.3748093515450002,1.2240818312826316,2.15972585608e-28,0,2.15972585608e-19
Cycle_2,3170.3632695199999,2393.7900247100006,2179.4475928050001,1.2796779160550003,1.2298016702026315,3.7584839573200002e-28,0,3.7584839573199999e-19
Cycle_3,3584.4943848200001,3005.2454419016221,2242.970155555,1.418090275865036,1.2300092874626316,9.4523066687900008e-28,0,9.4523066687900003e-19
Cycle_4,4301.5922717046651,3238.2175335816219,2903.1198289858844,1.3310001214150002,1.2093083849226316,3.7584839573200002e-28,0,3.7584839573199999e-19
Cycle_5,4184.2628486246649,2993.065624641622,2658.4393077058844,1.4319200971550361,1.2153902757926316,3.9267742838120001e-29,0,3.9267742838119997e-20
Cycle_6,3447.83071574,2996.7849387316219,2143.8827910949999,1.3535849480350002,1.2719302598026316,3.9267742838120001e-29,0,3.9267742838119997e-20
Cycle_7,3549.0089592099998,2433.1838115700007,2154.019761565,1.4211100857550361,1.2580393752626315,6.17064530311e-29,0,6.1706453031100003e-20
Cycle_8,4226.312925604665,2995.2240404516219,2652.3485330558842,1.4465537153550361,1.2188928337026315,8.1340324449900001e-29,0,8.1340324449899995e-20
Cycle_9,4242.7066886246648,2981.0180400316221,2205.4723376649999,1.4606957584050362,1.2367918973826315,3.9267742838120001e-29,0,3.9267742838119997e-20
Cycle_10,4604.972617104665,3319.1084370316221,2908.0163863158841,1.4130414402750362,1.2370098128526317,5.8621130379100001e-28,0,5.8621130379099994e-19
Cycle_11,2640.48982153,1786.3614909300004,1599.9242385750001,1.4365730861650361,1.2412740608026316,4.7682259160500002e-29,0,4.76822591605e-20
Cycle_12,3202.9144697699999,2110.1707893600005,1891.1384968050002,1.474238618595036,1.2435294427126315,6.6755162824099999e-28,0,6.6755162824100002e-19
Cycle_13,4481.7490574346648,3237.8256750416222,2756.8362327558843,1.411027246765036,1.2694423207826315,8.1340324449900001e-29,0,8.1340324449899995e-20
Cycle_14,4390.7640772646646,3125.119771841622,2875.1935152658843,1.436693591335036,1.0442460156500002,2.5608178007739999e-27,0,2.5608178007740003e-18
Cycle_15,3483.2752667300001,2425.0315800900007,2785.573214945884,1.3828897486550003,1.0191637680200001,9.4523066687900008e-28,0,9.4523066687900003e-19
Cycle_16,4419.2028211246652,3122.8777213316221,2862.9588416358843,1.4480850056650361,1.04811391213,1.37437099932e-28,0,1.37437099932e-19
Cycle_17,4752.8569174146651,3430.135224791622,3070.9983941258843,1.4090153684850362,1.2139219198526316,3.1694678147600002e-28,0,3.1694678147599999e-19
Cycle_18,2981.1588475899998,2305.3018323200004,1987.8307762549998,1.2511309433350002,1.2838793552726315,8.1340324449900001e-29,0,8.1340324449899995e-20
Cycle_19,4221.233294294665,3160.0659243716218,2636.412234075884,1.3407339680650001,1.2928396438426315,5.8621130379100001e-28,0,5.8621130379099994e-19
Cycle_20,3210.1654470200001,2100.8249955200004,2006.6212106449998,1.4834861074350361,1.0481511943700001,1.158398413714e-27,0,1.158398413714e-18
Cycle_21,4402.8866239246645,3034.5017683416222,2693.6796555058841,1.490504448035036,1.2168753382426316,1.37437099932e-28,0,1.37437099932e-19
Cycle_22,3544.3625621800002,2349.7015370200006,2680.9516634458842,1.4667529371750361,1.0311766027900002,1.37437099932e-28,0,1.37437099932e-19
Cycle_23,3453.61327308,2226.4977234600005,2104.5800022950002,1.5053318184750362,1.0585412170500001,5.8621130379100001e-28,0,5.8621130379099994e-19
Cycle_24,4497.1397286546653,3256.2668497616219,3051.2079699458841,1.4071888722250361,1.0266374037300001,1.37437099932e-28,0,1.37437099932e-19
Cycle_25,4824.4604232546653,3490.0419634216219,2997.9549299258842,1.4043627731950361,1.2627999583226315,3.1694678147600002e-28,0,3.1694678147599999e-19
Cycle_26,4712.3594394646652,3614.8219192916222,3258.8206437158842,1.2977806667950003,1.0745798340700001,1.158398413714e-27,0,1.158398413714e-18
Cycle_27,3158.87913454,2021.6857214700003,1868.1487554350001,1.5142885923150362,1.2132023786026316,5.8621130379100001e-28,0,5.8621130379099994e-19
Cycle_28,4902.4618296846647,3529.5354900516222,3192.5857390858841,1.4110390273850362,1.0696492179600001,6.17064530311e-29,0,6.1706453031100003e-20
Cycle_29,4293.7529796846648,3205.4863143216221,2653.2358235358843,1.3440137951450002,1.3033837369026315,4.4035968753699999e-28,0,4.4035968753699993e-19
Cycle_30,4375.9105819946644,3079.732367141622,2881.9177279858841,1.4555703325050362,1.02490679095,1.158398413714e-27,0,1.158398413714e-18
Cycle_31,3306.2118324799999,2125.2012537200003,2032.7382611950002,1.5088647806550362,1.0469521959600001,4.4035968753699999e-28,0,4.4035968753699993e-19
Cycle_32,2486.93879582,2058.5241149900007,1964.6645829150002,1.1744993364650003,1.0486980223100002,8.1340324449900001e-29,0,8.1340324449899995e-20
Cycle_33,5096.2995630546648,3690.2434486516222,3204.5026451058843,1.3820035774150001,1.2527166552026316,3.7584839573200002e-28,0,3.7584839573199999e-19
Cycle_34,3063.1926096100001,1987.8817010500006,1707.5947288150001,1.4944721447650362,1.2846823312826317,6.6755162824099999e-28,0,6.6755162824100002e-19
Cycle_35,3556.0070891400001,2292.6364364300007,2636.4297910458845,1.505643321575036,1.0264346621000002,4.4035968753699999e-28,0,4.4035968753699993e-19
Cycle_36,4931.9496545746651,3479.2967482316221,3225.3945681858841,1.4434845768250362,1.0417902163100001,1.37437099932e-28,0,1.37437099932e-19
Cycle_37,2496.6530557199999,1625.3490919700005,1421.6113823650001,1.487106209445036,1.2622311583226316,1.7390000399599999e-28,0,1.73900003996e-19
Cycle_38,3105.9898134499999,1966.7112380100007,1889.2435804850002,1.5290567732450362,1.0422481427700001,1.06583873417e-28,0,1.06583873417e-19
Cycle_39,2864.1190311800001,1842.1837152500004,1592.9482834150001,1.5058048266750361,1.2763327318726316,5.1048065689e-28,0,5.1048065688999996e-19
Cycle_40,2669.8670530899999,1809.2147368900005,1514.387575165,1.434505721035036,1.3085880330926316,2.6365484476800001e-28,0,2.6365484476799999e-19
Cycle_41,2759.4615036300002,1754.8658893500005,1682.047384855,1.5208801233150362,1.0431537343200001,1.158398413714e-27,0,1.158398413714e-18
Cycle_42,4456.1349007346653,3078.7099091716218,2911.9320300258842,1.485390714525036,1.0134159810200001,3.6462904064e-29,0,3.6462904064e-20
Cycle_43,1952.20993546,1473.9056502300004,1258.9858769950001,1.2819966754450001,1.2826451607526315,2.3911250549400001e-28,0,2.3911250549400002e-19
Cycle_44,1965.67956314,1621.2004179900005,1490.0523398150001,1.1820129045350001,1.2150431317626316,1.37437099932e-28,0,1.37437099932e-19
Cycle_45,2823.4195664499998,2138.1531204800003,1763.678553255,1.2765465820750002,1.3282927680026315,3.6462904064e-29,0,3.6462904064e-20
Cycle_46,1812.1397276299999,1334.7352903000005,1303.5678923850001,1.3113193069150002,1.0236426110900001,1.37437099932e-28,0,1.37437099932e-19
Cycle_47,5250.3985671546652,3662.5631607616219,3307.203168085884,1.4579840294750361,1.0734004918200002,6.17064530311e-29,0,6.1706453031100003e-20
Cycle_48,3028.15198792,3057.2066463416222,2161.445750935,1.1681198942950002,1.2890154210026317,3.1694678147600002e-28,0,3.1694678147599999e-19
Cycle_49,4378.161828864665,2985.4715260716221,2814.5860602458843,1.5093408706250362,1.0150430567600002,3.9267742838120001e-29,0,3.9267742838119997e-20
Cycle_50,5248.0694714946649,3749.0525495916222,3436.5306300558841,1.4195510021950362,1.0578075359800001,1.37437099932e-28,0,1.37437099932e-19
Cycle_51,5233.3766492046652,3812.639002561622,3495.8299043358843,1.3710553361350002,1.0582719063100001,3.9267742838120001e-29,0,3.9267742838119997e-20
Cycle_52,2874.9057581799998,1813.9496728500005,1764.808002175,1.532645504775036,1.0298871671100001,1.06583873417e-28,0,1.06583873417e-19
Cycle_53,4241.8788071546651,2279.9963079100007,2184.698195685,1.555793754635036,1.0458901901900002,3.6462904064e-29,0,3.6462904064e-20
Cycle_54,4745.0510706346649,3272.1905095916218,3110.5980713558843,1.4838606162350361,1.0115198759300001,8.1340324449900001e-29,0,8.1340324449899995e-20
Cycle_55,1560.6198648299999,1142.4937991000006,1009.1903529650001,1.3187066240850001,1.2439969136626317,5.3993146402199994e-29,0,5.3993146402200001e-20
Cycle_56,5209.8737413946646,3851.827388191622,3561.1374095458841,1.3485348400950001,1.0496540839200001,2.15972585608e-28,0,2.15972585608e-19
Cycle_57,4797.2512255746651,3291.8613040316218,3117.5126413858843,1.4914426524450362,1.0158563623200001,3.7584839573200002e-28,0,3.7584839573199999e-19
Cycle_58,5249.1294556046651,3946.5777652816219,3574.4473242558843,1.3227271808850001,1.0734681996300002,1.37437099932e-28,0,1.37437099932e-19
Cycle_59,4875.564043354665,3299.8144303816221,3081.7267780158841,1.5137913032450361,1.0309622201900002,1.158398413714e-27,0,1.158398413714e-18
Cycle_60,3012.40871556,1936.5398352400007,1627.783659445,1.5073347347950361,1.3061249310826315,8.1340324449900001e-29,0,8.1340324449899995e-20
